EXCEEDANCE_ID,WELL_TEST_ID,EXCEEDANCE_REQUIRED,NOTIFICATION_DATE,NOTIFICATION_METHOD,CREATE_TIMESTAMP,CREATE_USERID
107206,9486,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107208,12886,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107210,11767,Yes,2010-11-01,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107212,10536,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107214,11149,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107216,6588,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107218,9921,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107220,9120,Yes,2010-10-25,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107222,11286,Yes,2010-10-25,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107224,10537,Yes,2010-12-01,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107226,11150,Yes,2010-10-20,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107228,12887,Yes,2010-10-20,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107230,11768,Yes,2010-10-20,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107232,6937,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107234,10692,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107236,10805,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107238,11769,Yes,2010-10-14,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107240,11287,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107242,11502,Yes,2010-11-30,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107244,6938,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107246,7729,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107248,10745,Yes,2010-10-21,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107250,11151,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107252,11288,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107254,6589,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107256,11241,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107258,6939,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107260,11152,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107262,11289,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107264,6590,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107266,11242,Yes,2010-11-22,E-mail,2011-10-20 10:38:47.710000000,CONVERSION
107268,9922,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107270,10746,Yes,2010-10-28,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107272,11153,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107274,12888,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107276,10747,Yes,2010-10-20,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107278,11243,Yes,2010-10-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107280,10748,Yes,2010-10-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107282,9923,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107284,12889,Yes,2010-10-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107286,10749,Yes,2010-10-17,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107288,11244,Yes,2010-10-25,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107290,10470,Yes,2010-10-25,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107292,11290,Yes,2010-12-01,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107294,9924,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107296,11770,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107298,10538,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107300,9925,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107302,11154,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107304,10693,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107306,11291,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107308,10851,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107310,11771,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107312,11772,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107314,11245,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107316,7730,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107318,7731,Yes,2010-11-05,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107320,11503,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107322,12046,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107324,11504,Yes,2010-12-10,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107326,12047,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107328,12890,Yes,2010-11-04,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107330,11155,Yes,2010-12-06,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107332,6591,Yes,2010-12-06,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107334,10750,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107336,11246,Yes,2010-12-06,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107338,10539,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107340,11292,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107342,5590,Yes,2010-11-05,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107344,11864,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107346,10806,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107348,10852,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107350,12891,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107352,12048,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107354,12892,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107356,9926,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107358,9927,Yes,,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107360,11826,Yes,2010-11-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107362,6940,Yes,2010-11-18,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107364,12049,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107366,10694,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107368,10853,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107370,10695,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107372,11773,Yes,2010-11-05,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107374,9928,Yes,,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107376,11774,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107378,7732,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107380,9929,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107382,12189,Yes,2010-12-02,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107384,11293,Yes,2010-12-02,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107386,6941,Yes,2010-10-25,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107388,10807,Yes,2010-11-05,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107390,10696,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107392,12190,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107394,7733,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107396,11827,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107398,11505,Yes,2010-11-05,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107400,12917,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107402,9121,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107404,11156,Yes,2010-11-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107406,10540,Yes,2010-11-22,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107408,6592,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107412,11157,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107414,11247,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107416,7734,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107418,12191,Yes,2010-11-18,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107420,10082,Yes,2010-12-21,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107422,10697,Yes,2010-12-10,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107424,11158,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107426,12893,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107428,7735,Yes,2010-12-16,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107430,5591,Yes,2010-12-10,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107432,11775,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107434,10808,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107436,9930,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107438,10471,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107440,11865,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107442,7736,Yes,2010-11-17,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107444,10855,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107446,6942,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107448,12192,Yes,2010-11-16,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107450,11294,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107452,11248,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107454,10856,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107456,10541,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107458,12894,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107460,7737,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107462,11776,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107464,7738,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107466,11828,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107468,10698,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107470,9931,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107472,10809,Yes,2010-11-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107474,11295,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107476,11159,Yes,2010-11-17,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107478,10542,Yes,2010-11-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107480,11296,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107482,6593,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107484,10857,Yes,2010-11-28,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107486,7739,Yes,2010-11-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107488,10472,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107490,9932,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107492,11866,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107494,12050,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107496,10699,Yes,2010-11-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107498,9933,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107500,11297,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107502,10473,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107504,12895,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107506,9934,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107508,12051,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107510,10083,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107512,10543,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107514,10751,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107516,11506,Yes,2010-11-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107518,11507,Yes,2010-11-07,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107520,12918,Yes,2010-11-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107522,6943,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107524,12193,Yes,2010-12-14,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107526,12919,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107528,5592,Yes,2010-11-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107530,7740,Yes,2010-12-13,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107532,12194,Yes,2010-12-13,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107534,10084,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107536,5593,Yes,2010-12-13,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107538,6594,Yes,2010-11-17,Phone,2011-10-20 10:38:47.710000000,CONVERSION
107540,5594,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107542,7741,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107544,11160,Yes,2010-12-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107546,10085,Yes,2010-11-16,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107548,12052,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107550,11298,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107552,11249,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107554,10752,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107556,11250,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107558,12896,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107560,11877,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107562,6595,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107564,10753,Yes,2010-11-22,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107566,11251,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107568,11161,Yes,2010-11-16,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107570,10474,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107572,10475,Yes,2010-11-23,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107574,10810,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107576,10476,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107578,9122,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107580,12920,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107582,7742,Yes,2010-12-20,Phone and Letter,2011-10-20 10:38:47.710000000,CONVERSION
107584,11867,Yes,2010-12-20,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107586,11508,Yes,2010-12-17,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107588,11252,Yes,2010-11-19,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107590,11299,Yes,2010-11-18,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107592,5595,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107594,11868,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107596,11300,Yes,2010-12-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
107602,10858,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107604,10086,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107606,10811,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107608,9123,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107610,11777,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107612,9124,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107614,6944,Yes,2010-12-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107616,11778,Yes,2010-12-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107618,11162,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107620,10087,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107622,11878,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107624,11869,Yes,2011-02-25,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107626,12921,Yes,2010-12-04,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107628,10544,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107630,11253,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107632,6596,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107634,12053,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107636,11301,Yes,2011-01-24,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107638,9935,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107640,11779,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107642,7743,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107644,12195,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107650,10754,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107652,10812,Yes,2010-12-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107654,11163,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107656,6945,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107658,6946,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107660,6597,Yes,2011-02-07,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107662,12922,Yes,2010-11-28,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107664,11254,Yes,2010-12-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107666,12054,Yes,2010-12-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107668,10545,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107670,11879,Yes,2010-12-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107672,12196,Yes,2011-01-12,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107674,11780,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107676,12197,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107678,7744,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107680,9936,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107682,10813,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107684,12198,Yes,2010-12-04,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107686,9937,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107688,5596,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107690,12897,Yes,2010-12-04,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107692,9938,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107694,10859,Yes,2010-12-06,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107696,12898,Yes,2010-11-22,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107698,11509,Yes,2010-12-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107700,10088,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107702,10755,Yes,,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107704,5597,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107706,11901,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107708,11880,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107710,11164,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107712,11510,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107714,9939,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107716,12899,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107718,11511,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107720,9125,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107722,11512,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107724,9940,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107726,10860,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107728,12055,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107730,12900,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107732,9941,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107734,11513,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107736,10756,No,2010-12-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107738,10757,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107740,11881,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107742,10701,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107744,10477,Yes,2010-12-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107746,10861,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107748,11902,Yes,2011-01-10,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107750,10702,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107752,11302,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107754,5598,Yes,2011-02-09,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107756,11781,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107758,11303,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107760,9942,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107762,11514,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107764,12923,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107766,6598,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107768,11304,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107770,12924,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107772,12111,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107774,9943,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107776,9126,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107778,11903,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107780,7745,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107782,11165,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107784,11782,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107786,10758,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107788,12925,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107790,11255,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107792,9944,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107794,6599,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107796,7746,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107798,6600,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107800,12056,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107802,10814,Yes,2011-01-18,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
107804,10478,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107806,11882,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107808,10546,No,,,2011-10-20 10:38:47.710000000,CONVERSION
107810,9945,No,,,2011-10-20 10:38:47.710000000,CONVERSION
