WQUAL_DETAILS_ID,WELL_TEST_ID,LAB_SAMPLE_NUMBER,LAB_NAME,LAB_LOCATION,RECEIVED_DATE,SAMPLING_LOCATION_DESC,WATER_SAMPLE_COMMENTS,CREATE_TIMESTAMP,CREATE_USERID
1182875,10368,L652782-1,ALS Environmental,Calgary,2008-08-07,end of discharge hose from hydrant south of stables,,2011-10-20 10:38:47.710000000,CONVERSION
1182879,3920,L651993-1,ALS Environmental,Calgary,2008-07-07,end of discharge hose from submersible pump.,,2011-10-20 10:38:47.710000000,CONVERSION
1182883,3508,L651980-1,ALS Environmental,Calgary,2008-07-07,End of discharge hose off pressure tank T-valve,,2011-10-20 10:38:47.710000000,CONVERSION
1182887,9388,L651993-2,ALS Environmental,Calgary,2008-07-07,end of discharge hose off hydrant to east of house,,2011-10-20 10:38:47.710000000,CONVERSION
1182891,9710,L651476-1,ALS Environmental,Calgary,2008-04-07,end of discharge hose off 1 line from well head,,2011-10-20 10:38:47.710000000,CONVERSION
1182895,7015,L651574-1,ALS Environmental,Calgary,2008-05-07,End of discharge hose off 1 line from well head,,2011-10-20 10:38:47.710000000,CONVERSION
1182899,5841,L651477-1,ALS Environmental,Calgary,2008-04-07,end of discharge hose off 1 line from hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1182903,8615,L651575-1,ALS Environmental,Calgary,2008-05-07,End of discharge hose off sediment valve on east side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1182907,10369,L650803-2,ALS Environmental,Calgary,2008-03-07,end of discharge hose off 2 line from well,,2011-10-20 10:38:47.710000000,CONVERSION
1182911,7207,L650901-2,ALS Environmental,Calgary,2008-03-07,End of discharge hose off pressure tank T-valve,None,2011-10-20 10:38:47.710000000,CONVERSION
1182915,10618,L650901-1,ALS Environmental,Calgary,2008-03-07,End of discharge hose off pressure tank T-valve,None,2011-10-20 10:38:47.710000000,CONVERSION
1182919,3509,L650803-1,ALS Environmental,Calgary,2008-03-07,end of discharge hose off 2 line from well,,2011-10-20 10:38:47.710000000,CONVERSION
1182923,4988,L649990-1,ALS Environmental,Calgary,2008-02-07,End of discharge hose off pressure tank T-valve,None,2011-10-20 10:38:47.710000000,CONVERSION
1182927,12425,L649990-2,ALS Environmental,Calgary,2008-02-07,End of discharge hose off pressure tank T-valve,None,2011-10-20 10:38:47.710000000,CONVERSION
1182931,8616,L650096-2,ALS Environmental,Calgary,2008-02-07,end of discharge hose off 1 line from tank T,,2011-10-20 10:38:47.710000000,CONVERSION
1182935,10619,L650096-1,ALS Environmental,Calgary,2008-02-07,end of discharge hose off 1 line from tank T,,2011-10-20 10:38:47.710000000,CONVERSION
1182939,3844,L648302-1,ALS Environmental,Calgary,2008-06-26,end of discharge hose from tap on north side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1182943,7757,L648987-1,ALS Environmental,Calgary,2008-06-27,End of discharge hose off pressure tank T-valve,None,2011-10-20 10:38:47.710000000,CONVERSION
1182947,9711,L648992-1,ALS Environmental,Calgary,2008-06-27,End of discharge hose off 1 line at well head,None,2011-10-20 10:38:47.710000000,CONVERSION
1182951,9389,L648302-2,ALS Environmental,Calgary,2008-06-26,end of discharge hose off 1 line from pressure tank T valve,,2011-10-20 10:38:47.710000000,CONVERSION
1182955,5634,L655283-2,ALS Environmental,Calgary,2008-07-14,End of discharge hose off sediment valve on pump shack,,2011-10-20 10:38:47.710000000,CONVERSION
1182959,4539,L655280-1,ALS Environmental,Calgary,2008-07-16,End of discharge hose off sediment valve on north side of bird house,,2011-10-20 10:38:47.710000000,CONVERSION
1182963,12426,L655283-1,ALS Environmental,Calgary,2008-07-14,End of discharge hose off sediment valve in garage,,2011-10-20 10:38:47.710000000,CONVERSION
1182967,4540,L655199-1,ALS Environmental,Calgary,2008-07-14,end of discharge hose from submersible pump,,2011-10-20 10:38:47.710000000,CONVERSION
1182971,3943,L665675-1,ALS Environmental,Calgary,2008-08-06,Spring,,2011-10-20 10:38:47.710000000,CONVERSION
1182975,7016,K86968,Maxxam Analytics,Calgary,2008-07-25,Tap on north side of barn,,2011-10-20 10:38:47.710000000,CONVERSION
1182979,7758,K86929,Maxxam Analytics,Calgary,2008-07-25,At hydrant,Water softener treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1182983,4541,K87905,Maxxam Analytics,Calgary,2008-07-25,Tap on north side of barn,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1182987,3999,K93023,Maxxam Analytics,Calgary,2008-07-29,Steel pipe out of culvert,,2011-10-20 10:38:47.710000000,CONVERSION
1182991,6062,K93102-2,Maxxam Analytics,Calgary,2008-07-28,At hydrant.,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1182995,10620,L660430-3,ALS Environmental,Calgary,2008-07-24,Tap on west side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1182999,10370,L660430-7,ALS Environmental,Calgary,2008-07-24,Spring,,2011-10-20 10:38:47.710000000,CONVERSION
1183003,4116,L660430-1,ALS Environmental,Calgary,2008-07-24,Spring,,2011-10-20 10:38:47.710000000,CONVERSION
1183007,4383,625512-1,Bodycote Testing Group,Calgary,2008-06-17,SE-08-033-21-W4M,Tap on south side of house,2011-10-20 10:38:47.710000000,CONVERSION
1183011,4989,K72030,Maxxam Analytics,Calgary,2008-07-15,At well head,,2011-10-20 10:38:47.710000000,CONVERSION
1183023,5842,K65454,Maxxam Analytics,Calgary,2008-07-10,At hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1183027,4000,K66874,Maxxam Analytics,Edmonton,2008-07-10,Tap on south side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183031,6063,K54071,Maxxam Analytics,Calgary,2008-07-04,SW-25-030-21-W4M,At well head,2011-10-20 10:38:47.710000000,CONVERSION
1183035,10621,L648947-3,ALS Environmental,Calgary,2008-07-27,NW-24-035-22-W4M,Tap on west side of house,2011-10-20 10:38:47.710000000,CONVERSION
1183039,4542,L662199-3,ALS Environmental,Calgary,2008-07-29,End of discharge hose off pressure tank T-valve,,2011-10-20 10:38:47.710000000,CONVERSION
1183043,5843,L662199-1,ALS Environmental,Calgary,2008-07-29,End of discharge hose off pressure tank T-valve,None,2011-10-20 10:38:47.710000000,CONVERSION
1183047,4001,L661549-1,ALS Environmental,Calgary,2008-07-28,1 hose off ball valve on tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1183051,4384,L662199-2,ALS Environmental,Calgary,2008-07-29,End of discharge hose off pressure tank T-valve,None,2011-10-20 10:38:47.710000000,CONVERSION
1183055,10622,L660980-1,ALS Environmental,Calgary,2008-07-25,end of discharge hose off 1 line from hydrant in barn,,2011-10-20 10:38:47.710000000,CONVERSION
1183059,4543,L661549-2,ALS Environmental,Calgary,2008-07-28,1 line off ball valve on tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1183063,6150,L660980-2,ALS Environmental,Calgary,2008-07-25,end of discharge hose off 1 line from faucet on west side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1183067,7759,L660429-1,ALS Environmental,Calgary,2008-07-24,end of discharge hose off 1 line from hydrant behind red shed,,2011-10-20 10:38:47.710000000,CONVERSION
1183071,4437,L660429-3,ALS Environmental,Calgary,2008-07-24,end of discharge hose off 1 line from faucet on south side of old house,,2011-10-20 10:38:47.710000000,CONVERSION
1183075,4117,L-660484-1,ALS Environmental,Calgary,2008-07-24,Hose off tap on east side of house to bushes north of house,,2011-10-20 10:38:47.710000000,CONVERSION
1183079,4438,L660480-1,ALS Environmental,Calgary,2008-07-24,Hose attached to line from pitless adapter,,2011-10-20 10:38:47.710000000,CONVERSION
1183083,3845,L660429-2,ALS Environmental,Calgary,2008-07-24,stream coming from spring,,2011-10-20 10:38:47.710000000,CONVERSION
1183087,4990,L659851-1,ALS Environmental,Calgary,2008-07-23,Hose off Sediment valve on tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1183091,10623,L659844-1,ALS Environmental,Calgary,2008-07-23,Hose off the tap on the west side of the house,,2011-10-20 10:38:47.710000000,CONVERSION
1183095,3944,L659855-1,ALS Environmental,Calgary,2008-07-23,end of discharge hose off 1 line from tank T,,2011-10-20 10:38:47.710000000,CONVERSION
1183099,9390,L659065-2,ALS Environmental,Calgary,2008-07-22,end of discharge hose off 1 line from faucet in bathroom of workshop,,2011-10-20 10:38:47.710000000,CONVERSION
1183103,10624,L659065-1,ALS Environmental,Calgary,2008-07-22,end of discharge hose off 1 line from well head,,2011-10-20 10:38:47.710000000,CONVERSION
1183107,5821,L658428-1,ALS Environmental,Calgary,2008-07-21,end of discharge hose off 1 line from hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1183111,4118,K54067,Maxxam Analytics,Calgary,2008-07-04,SE-25-033-24-W4M,Tap on north side of house. Iron filter water treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1183115,7760,L649152-1,ALS Environmental,Calgary,2008-06-28,NW-19-035-21-W4M,At well head,2011-10-20 10:38:47.710000000,CONVERSION
1183119,4544,L654697-1,ALS Environmental,Calgary,2008-07-11,Tap at pump house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183123,7208,L654697-6,ALS Environmental,Calgary,2008-07-08,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183127,4002,L654697-7,ALS Environmental,Calgary,2008-07-08,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183131,12427,L654697-5,ALS Environmental,Calgary,2008-07-11,At hydrant,Water softener treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1183135,12428,L654697-4,ALS Environmental,Calgary,2008-07-09,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183139,10625,L654697-3,ALS Environmental,Calgary,2008-07-11,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183143,6064,L654697-2,ALS Environmental,Calgary,2008-07-11,Tap on south side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183147,10371,K77422,Maxxam Analytics,Edmonton,2008-07-17,Tap inside pumphouse,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183151,4003,K76350,Maxxam Analytics,Edmonton,2008-07-11,Tap inside barn,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183155,4004,L656299-2,ALS Environmental,Calgary,2008-07-15,At hydrant,Conditioner water treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1183159,3846,L656299-1,ALS Environmental,Calgary,2008-07-15,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183163,10626,K75924,Maxxam Analytics,Calgary,2008-07-17,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183167,10627,K75921,Maxxam Analytics,Calgary,2008-07-17,Tap on west side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183171,4119,K77433,Maxxam Analytics,Edmonton,2008-07-17,Tap at pressure tank,,2011-10-20 10:38:47.710000000,CONVERSION
1183175,10628,K93312,Maxxam Analytics,Calgary,2008-07-30,Tap at cattle trough,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183179,7761,K93218,Maxxam Analytics,Calgary,2008-07-29,Tap at pressure tank,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183183,7017,K79008,Maxxam Analytics,Calgary,2008-07-20,At hydrant,Reverse Osmosis water treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1183187,6065,K79110,Maxxam Analytics,Calgary,2008-07-20,Tap on south side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183191,4120,K79061,Maxxam Analytics,Calgary,2008-07-20,Tap on east side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183195,4545,K78717,Maxxam Analytics,Calgary,2008-07-20,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183199,5822,K81064,Maxxam Analytics,Calgary,2008-07-22,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183203,7762,K87915,Maxxam Analytics,Calgary,2008-07-25,Tap on east side of house,Water softener treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1183207,3750,624434-1,Bodycote Testing Group,Calgary,2008-06-09,Hose from pressure tank,Particle filter water treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1183211,4439,L660430-4,ALS Environmental,Calgary,2008-07-24,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183215,4440,L660430-6,ALS Environmental,Calgary,2008-07-24,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183219,5844,L660430-2,ALS Environmental,Calgary,2008-07-24,Inside house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183223,4441,L660430-5,ALS Environmental,Calgary,2008-07-24,Tap on east side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183227,6151,K86967,Maxxam Analytics,Calgary,2008-07-25,Tap on east side of barn,Hyperoxygenation water treatment system which could not be bypassed,2011-10-20 10:38:47.710000000,CONVERSION
1183231,7763,K86966,Maxxam Analytics,Calgary,2008-07-25,Tap on east side of house,Iron filter water treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1183235,12429,628758-1,Bodycote Testing Group,Calgary,2008-07-03,At well head,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183239,10372,K87879,Maxxam Analytics,Calgary,2008-07-25,Tap on west side of barn,,2011-10-20 10:38:47.710000000,CONVERSION
1183243,7209,K86969,Maxxam Analytics,Calgary,2008-07-25,Tap on west side of barn,,2011-10-20 10:38:47.710000000,CONVERSION
1183247,4546,K86916,Maxxam Analytics,Calgary,2008-07-25,Tap on west side of barn,,2011-10-20 10:38:47.710000000,CONVERSION
1183251,5845,K81114,Maxxam Analytics,Calgary,2008-07-22,Tap on east side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183255,3847,K86930,Maxxam Analytics,Calgary,2008-07-25,Tap on east side of barn,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183259,3945,L664083-1,ALS Environmental,Calgary,2008-08-01,Tap on south side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183263,4385,L664083-2,ALS Environmental,Calgary,2008-08-01,Tap at pressure tank,,2011-10-20 10:38:47.710000000,CONVERSION
1183267,4121,L664085-1,ALS Environmental,Calgary,2008-07-29,Well head,Cistern bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1183271,4386,K93102-1,Maxxam Analytics,Calgary,2008-07-31,Tap on west side of house.,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183275,3921,K97016,Maxxam Analytics,Calgary,2008-07-31,Directly from pump pipe,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183279,9391,L665675-2,ALS Environmental,Calgary,2008-08-06,Tap on west side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1183283,9392,1039708,AGAT Laboratories,Calgary,2008-08-01,Tap in garage,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183287,5846,1044559,AGAT Laboratories,Calgary,2008-08-06,Tap on north side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183291,9712,1044561,AGAT Laboratories,Calgary,2008-08-06,Tap on west side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183295,5847,1035395,AGAT Laboratories,Calgary,2008-07-24,Tap at well,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183299,5848,K33278,Maxxam Analytics,Edmonton,,SW-16-038-26-W4M,Tap on S side of house,2011-10-20 10:38:47.710000000,CONVERSION
1183303,12430,K65577,Maxxam Analytics,Calgary,2008-07-04,SW-02-034-20-W4M,At well head,2011-10-20 10:38:47.710000000,CONVERSION
1183307,7018,K65574,Maxxam Analytics,Calgary,2008-07-04,SE-02-034-20-W4M,Tap inside the shed,2011-10-20 10:38:47.710000000,CONVERSION
1183311,8617,K54075,Maxxam Analytics,Calgary,2008-07-04,NW-02-034-20-W4M,Tap on east side of trailer,2011-10-20 10:38:47.710000000,CONVERSION
1183315,7210,K86971,Maxxam Analytics,Calgary,2008-07-25,SW-04-034-20-W4M,Tap on S side of house. Charcoal filter water treatment system could not be bypassed.,2011-10-20 10:38:47.710000000,CONVERSION
1183319,3946,K65495,Maxxam Analytics,Calgary,2008-07-11,NW-09-034-20-W4M,At hydrant,2011-10-20 10:38:47.710000000,CONVERSION
1183323,4547,K65501,Maxxam Analytics,Calgary,2008-07-11,NW-09-034-20-W4M,At hydrant,2011-10-20 10:38:47.710000000,CONVERSION
1183327,4387,K69274,Maxxam Analytics,Edmonton,2008-07-15,SW-25-039-26-W4M,Tap on N side of house,2011-10-20 10:38:47.710000000,CONVERSION
1183331,6152,J61859,Maxxam Analytics,Edmonton,2008-04-25,SW-20-037-26-W4M,At hydrant,2011-10-20 10:38:47.710000000,CONVERSION
1183335,9713,L05717,Maxxam Analytics,Edmonton,2008-08-08,SW-28-039-26-W4M,Tap on N side of house,2011-10-20 10:38:47.710000000,CONVERSION
1183339,10373,K99158,Maxxam Analytics,Edmonton,2008-08-01,SW-10-038-26-W4M,Tap on S side of house. Water softener treatment bypassed for test.,2011-10-20 10:38:47.710000000,CONVERSION
1183343,9393,K99163,Maxxam Analytics,Edmonton,2008-08-01,SW-10-038-26-W4M,Tap on E side of house,2011-10-20 10:38:47.710000000,CONVERSION
1183347,9714,K99170,Maxxam Analytics,Edmonton,2008-08-01,SW-33-039-26-W4M,At the hand pump,2011-10-20 10:38:47.710000000,CONVERSION
1183351,9715,K99169,Maxxam Analytics,Edmonton,2008-08-01,NW-16-037-26-W4M,Tap at pressure tank in pit,2011-10-20 10:38:47.710000000,CONVERSION
1183355,8618,K99167,Maxxam Analytics,Edmonton,2008-08-01,NW-16-037-26-W4M,Tap on S side of house,2011-10-20 10:38:47.710000000,CONVERSION
1183359,7019,L638864-2,ALS Environmental,Calgary,2008-06-06,Tap on east side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183363,4388,627690-1,Bodycote Testing Group,Calgary,2008-06-27,At hydrant,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1183367,7020,K46101,Maxxam Analytics,Calgary,2008-06-27,SW-24-033-28-W4M,Tap at pressure tank,2011-10-20 10:38:47.710000000,CONVERSION
1183371,4442,K46099,Maxxam Analytics,Calgary,2008-06-27,SW-24-033-28-W4M,At hydrant,2011-10-20 10:38:47.710000000,CONVERSION
1183375,8619,L648947-1,ALS Environmental,Calgary,2008-06-27,SW-21-035-21-W4M,Tap on north side of house. Sediment filter water treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1183379,10374,L648947-2,ALS Environmental,Calgary,2008-06-27,NW-30-035-21-W4M,Hose from top of casing,2011-10-20 10:38:47.710000000,CONVERSION
